,Unnamed: 0,ZIP,LAT,LNG,state_abbr,county,city
4553,4553,15378,40.278384,-80.275081,PA,Washington,Westland
4554,4554,15379,40.243194,-80.425176,PA,Washington,West middletown
4555,4555,15380,39.867562,-80.467119,PA,Greene,Wind ridge
4556,4556,15401,39.899926,-79.745662,PA,Fayette,Uniontown
4557,4557,15410,39.911791,-79.901982,PA,Fayette,Adah
4558,4558,15411,39.74858,-79.346892,PA,Somerset,Addison
4559,4559,15412,40.088771,-79.859227,PA,Washington,Allenport
4560,4560,15413,39.985307,-79.871134,PA,Fayette,Allison
4561,4561,15417,40.008601,-79.918268,PA,Fayette,West brownsville
4562,4562,15419,40.046955,-79.894985,PA,Washington,California
4563,4563,15420,39.960141,-79.865229,PA,Fayette,Cardale
4564,4564,15421,39.845848,-79.597198,,,
4565,4565,15422,39.981184,-79.811587,PA,Fayette,Chestnut ridge
4566,4566,15423,40.089905,-79.932521,PA,Washington,Coal center
4567,4567,15424,39.81952,-79.35935,PA,Somerset,Listonburg
4568,4568,15425,40.029709,-79.54884,PA,Fayette,South connellsvi
4569,4569,15427,40.069947,-79.974807,PA,Washington,Daisytown
4570,4570,15428,40.084267,-79.682026,PA,Fayette,Dawson
4571,4571,15429,40.002852,-79.938276,PA,Washington,Denbo
4572,4572,15430,40.039411,-79.654384,PA,Fayette,Dickerson run
4573,4573,15431,39.949851,-79.596338,PA,Fayette,Dunbar
4574,4574,15432,40.113849,-79.859899,PA,Washington,Dunlevy
4575,4575,15433,39.982683,-79.948732,PA,Fayette,East millsboro
4576,4576,15434,40.081867,-79.887389,PA,Washington,Elco
4577,4577,15435,39.942666,-79.849566,,,
4578,4578,15436,39.817812,-79.724778,PA,Fayette,Fairchance
4579,4579,15437,39.780202,-79.612138,PA,Fayette,Farmington
4580,4580,15438,40.073207,-79.85777,PA,Fayette,Fayette city
4581,4581,15440,39.735268,-79.616939,PA,Fayette,Gibbon glade
4582,4582,15442,40.019082,-79.839708,PA,Fayette,Grindstone
4583,4583,15443,39.919668,-79.880747,PA,Fayette,Hibbs
4584,4584,15444,40.011976,-79.908804,PA,Fayette,Hiller
4585,4585,15445,39.876113,-79.667849,PA,Fayette,Hopwood
4586,4586,15446,40.030982,-79.402992,PA,Fayette,Indian head
4587,4587,15447,39.943822,-79.936893,PA,Fayette,Isabella
4588,4588,15448,40.136048,-79.732527,PA,Westmoreland,Jacobs creek
4589,4589,15449,39.964329,-79.783355,,,
4590,4590,15450,40.001137,-79.974194,PA,Fayette,La belle
4591,4591,15451,39.736891,-79.83578,PA,Fayette,Lake lynn
4592,4592,15454,39.863151,-79.871733,PA,Fayette,Leckrone
4593,4593,15455,40.0033,-79.642276,PA,Fayette,Leisenring
4594,4594,15456,39.926646,-79.652104,PA,Fayette,Lemont furnace
4595,4595,15458,39.890125,-79.851171,PA,Fayette,Lamberton
4596,4596,15459,39.78097,-79.485501,PA,Fayette,Markleysburg
4597,4597,15460,39.807966,-79.907168,PA,Fayette,Martin
4598,4598,15461,39.842678,-79.899964,PA,Fayette,Grays landing
4599,4599,15462,40.064295,-79.378703,PA,Fayette,Melcroft
4600,4600,15463,39.965563,-79.899834,,,
4601,4601,15464,39.930138,-79.436202,PA,Fayette,Mill run
4602,4602,15466,40.074568,-79.891797,PA,Fayette,Newell
4603,4603,15467,39.784799,-79.926068,,,
4604,4604,15468,39.950112,-79.83257,PA,Fayette,New salem
4605,4605,15469,40.009815,-79.418399,PA,Fayette,Normalville
4606,4606,15470,39.867154,-79.532018,PA,Fayette,Ohiopyle
4607,4607,15472,39.919373,-79.716851,PA,Fayette,Oliver
4608,4608,15473,40.043825,-79.790742,PA,Fayette,Layton
4609,4609,15474,39.751392,-79.893487,PA,Fayette,Point marion
4610,4610,15475,39.951649,-79.877545,PA,Fayette,Republic
4611,4611,15476,39.86973,-79.920611,PA,Fayette,Ronco
4612,4612,15477,40.078203,-79.863966,PA,Washington,Roscoe
4613,4613,15478,39.787462,-79.804657,PA,Fayette,Smithfield
4614,4614,15479,40.151237,-79.707539,PA,Westmoreland,Van meter
4615,4615,15480,39.985621,-79.773567,PA,Fayette,Smock
4616,4616,15482,40.061488,-79.766067,PA,Fayette,Star junction
4617,4617,15483,40.08302,-79.850922,PA,Washington,Stockdale
4618,4618,15484,39.892689,-79.783677,PA,Fayette,Uledi
4619,4619,15486,40.025886,-79.711164,PA,Fayette,Vanderbilt
4620,4620,15489,39.966381,-79.696055,PA,Fayette,West leisenring
4621,4621,15490,40.072377,-79.454483,PA,Fayette,White
4622,4622,15492,40.118305,-79.764298,PA,Fayette,Wickhaven
4623,4623,15501,40.039742,-79.12982,PA,Somerset,Somerset
4624,4624,15502,40.041023,-79.241503,,,
4625,4625,15510,39.966968,-79.040036,,,
4626,4626,15520,40.106367,-79.060539,PA,Somerset,Acosta
4627,4627,15521,40.208045,-78.630355,PA,Bedford,Alum bank
4628,4628,15522,39.941732,-78.548409,PA,Bedford,Bedford
4629,4629,15530,39.940809,-78.924027,PA,Somerset,Berlin
4630,4630,15531,40.183936,-79.082097,PA,Somerset,Boswell
4631,4631,15532,39.762035,-79.060801,PA,Somerset,Boynton
4632,4632,15533,39.981847,-78.241926,PA,Bedford,Breezewood
4633,4633,15534,39.899265,-78.691197,PA,Bedford,Buffalo mills
4634,4634,15535,39.821183,-78.444171,PA,Bedford,Clearville
4635,4635,15536,39.954555,-78.203555,PA,Fulton,Crystal spring
4636,4636,15537,40.000385,-78.366843,PA,Bedford,Everett
4637,4637,15538,39.863715,-78.834458,PA,Somerset,Glencoe
4638,4638,15539,40.128409,-78.59138,PA,Bedford,Fishertown
4639,4639,15540,39.797439,-79.239272,PA,Somerset,Fort hill
4640,4640,15541,40.043876,-78.971391,PA,Somerset,Friedens
4641,4641,15542,39.875694,-79.071544,PA,Somerset,Garrett
4642,4642,15544,40.135638,-79.093436,PA,Somerset,Gray
4643,4643,15545,39.802122,-78.752497,PA,Bedford,Hyndman
4644,4644,15546,40.136624,-79.047988,PA,Somerset,Jenners
4645,4645,15547,40.162146,-79.071708,PA,Somerset,Jennerstown
4646,4646,15550,39.978253,-78.649618,PA,Bedford,Manns choice
4647,4647,15551,39.868154,-79.284798,PA,Somerset,Markleton
4648,4648,15552,39.79328,-78.990962,PA,Somerset,Meyersdale
4649,4649,15554,40.122918,-78.621785,PA,Bedford,New paris
4650,4650,15555,40.092408,-79.082247,,,
4651,4651,15557,39.927663,-79.218371,PA,Somerset,Rockwood
4652,4652,15558,39.74842,-79.110357,PA,Somerset,Salisbury
4653,4653,15559,40.060248,-78.691065,PA,Bedford,Schellsburg
4654,4654,15560,40.016558,-78.907139,PA,Somerset,Shanksville
4655,4655,15561,40.095599,-79.087672,,,
4656,4656,15562,39.739533,-79.134556,PA,Somerset,Springs
4657,4657,15563,40.097575,-78.92892,PA,Somerset,Stoystown
4658,4658,15564,39.729993,-78.837774,,,
4659,4659,15601,40.314981,-79.534803,PA,Westmoreland,Greensburg
4660,4660,15610,40.146956,-79.417201,PA,Westmoreland,Acme
4661,4661,15611,40.306515,-79.65264,PA,Westmoreland,Adamsburg
4662,4662,15612,40.137347,-79.599717,PA,Westmoreland,Alverton
4663,4663,15613,40.546577,-79.561663,PA,Westmoreland,Apollo
4664,4664,15615,40.365308,-79.734156,PA,Westmoreland,Ardara
4665,4665,15616,40.222755,-79.553297,,,
4666,4666,15617,40.268182,-79.655373,PA,Westmoreland,Arona
4667,4667,15618,40.571026,-79.439869,PA,Westmoreland,Avonmore
4668,4668,15620,40.323545,-79.338689,PA,Westmoreland,Bradenville
4669,4669,15621,40.213857,-79.483456,,,
4670,4670,15622,40.049578,-79.32919,PA,Fayette,Champion
4671,4671,15623,40.367199,-79.620342,PA,Westmoreland,Claridge
4672,4672,15624,40.364867,-79.470198,PA,Westmoreland,Crabtree
4673,4673,15625,40.269506,-79.679749,PA,Westmoreland,Darragh
4674,4674,15626,40.406993,-79.57616,PA,Westmoreland,Delmont
4675,4675,15627,40.351006,-79.300048,PA,Westmoreland,Derry
4676,4676,15628,40.100553,-79.373372,PA,Westmoreland,Donegal
4677,4677,15629,40.597437,-79.562908,PA,Westmoreland,East vandergrift
4678,4678,15631,40.087482,-79.585356,PA,Fayette,Everson
4679,4679,15632,40.439145,-79.600116,PA,Westmoreland,Export
4680,4680,15633,40.357318,-79.523907,PA,Westmoreland,Forbes road
4681,4681,15634,40.323945,-79.604923,PA,Westmoreland,Grapeville
4682,4682,15635,40.347904,-79.501557,PA,Westmoreland,Hannastown
4683,4683,15636,40.36547,-79.657084,PA,Westmoreland,Harrison city
4684,4684,15637,40.264955,-79.711818,PA,Westmoreland,Herminie
4685,4685,15638,40.264322,-79.398961,,,
4686,4686,15639,40.203514,-79.593806,PA,Westmoreland,Hunker
4687,4687,15640,40.224626,-79.729265,PA,Westmoreland,Hutchinson
4688,4688,15641,40.631645,-79.589328,PA,Westmoreland,Hyde park
4689,4689,15642,40.318382,-79.723736,PA,Westmoreland,North huntingdon
4690,4690,15644,40.347382,-79.611245,PA,Westmoreland,Jeannette
4691,4691,15646,40.082173,-79.326493,PA,Westmoreland,Jones mills
4692,4692,15647,40.342501,-79.729198,PA,Westmoreland,Larimer
4693,4693,15650,40.277177,-79.392906,PA,Westmoreland,Latrobe
4694,4694,15655,40.190142,-79.160129,PA,Westmoreland,Laughlintown
4695,4695,15656,40.656904,-79.629005,PA,Westmoreland,Leechburg
4696,4696,15658,40.247834,-79.230681,PA,Westmoreland,Wilpen
4697,4697,15660,40.244601,-79.77439,PA,Westmoreland,Lowber
4698,4698,15661,40.322166,-79.360132,PA,Westmoreland,Loyalhanna
4699,4699,15662,40.334318,-79.478335,PA,Westmoreland,Luxor
4700,4700,15663,40.251846,-79.679271,PA,Westmoreland,Madison
4701,4701,15665,40.339497,-79.660846,PA,Westmoreland,Manor
4702,4702,15666,40.161024,-79.509814,PA,Westmoreland,Mount pleasant
4703,4703,15668,40.460564,-79.670009,PA,Westmoreland,Murrysville
4704,4704,15670,40.407121,-79.443505,PA,Westmoreland,New alexandria
4705,4705,15671,40.356289,-79.3218,PA,Westmoreland,New derry
4706,4706,15672,40.243792,-79.621588,PA,Westmoreland,New stanton
4707,4707,15673,40.593808,-79.556616,PA,Armstrong,North apollo
4708,4708,15675,40.335305,-79.637074,PA,Westmoreland,Penn
4709,4709,15676,40.240835,-79.465714,PA,Westmoreland,Pleasant unity
4710,4710,15677,40.143126,-79.23731,PA,Westmoreland,Rector
4711,4711,15678,40.287221,-79.726231,PA,Westmoreland,Rillton
4712,4712,15679,40.175948,-79.653825,PA,Westmoreland,Ruffs dale
4713,4713,15680,40.520777,-79.499278,PA,Westmoreland,Salina
4714,4714,15681,40.500367,-79.439951,PA,Indiana,Saltsburg
4715,4715,15683,40.107186,-79.608271,PA,Westmoreland,Scottdale
4716,4716,15684,40.460696,-79.520663,PA,Westmoreland,Slickville
4717,4717,15686,40.623446,-79.431311,PA,Armstrong,Spring church
4718,4718,15687,40.136223,-79.316448,PA,Westmoreland,Stahlstown
4719,4719,15688,40.168606,-79.584793,PA,Westmoreland,Tarrs
4720,4720,15689,40.221425,-79.49144,PA,Westmoreland,United
4721,4721,15690,40.64135,-79.549422,PA,Westmoreland,Park
4722,4722,15691,40.295377,-79.686141,,,
4723,4723,15692,40.331755,-79.678914,PA,Westmoreland,Westmoreland cit
4724,4724,15693,40.253148,-79.407701,PA,Westmoreland,Whitney
4725,4725,15695,40.197278,-79.693244,PA,Westmoreland,Wyano
4726,4726,15696,40.280112,-79.366167,PA,Westmoreland,Youngstown
4727,4727,15697,40.241129,-79.579932,PA,Westmoreland,Youngwood
4728,4728,15698,40.214407,-79.688503,PA,Westmoreland,Yukon
4729,4729,15701,40.628381,-79.150041,PA,Indiana,Indiana
4730,4730,15710,40.642463,-78.87167,PA,Indiana,Alverda
4731,4731,15711,41.018425,-78.95562,PA,Jefferson,Anita
4732,4732,15712,40.790456,-78.847887,PA,Indiana,Arcadia
4733,4733,15713,40.569757,-79.26168,PA,Indiana,Aultman
4734,4734,15714,40.651306,-78.825059,PA,Cambria,Barnesboro
4735,4735,15715,40.970657,-78.877426,PA,Jefferson,Big run
4736,4736,15716,40.465148,-79.186897,PA,Indiana,Black lick
4737,4737,15717,40.457206,-79.243213,PA,Indiana,Blairsville
4738,4738,15721,40.816322,-78.792568,PA,Clearfield,Burnside
4739,4739,15722,40.595071,-78.724558,PA,Cambria,Carrolltown
4740,4740,15723,40.698747,-79.158676,PA,Indiana,Chambersville
4741,4741,15724,40.735096,-78.813634,PA,Indiana,Cherry tree
4742,4742,15725,40.518948,-79.348779,PA,Indiana,Clarksburg
4743,4743,15727,40.558009,-79.309754,,,
4744,4744,15728,40.675665,-78.97178,PA,Indiana,Clymer
4745,4745,15729,40.706445,-78.915125,PA,Indiana,Commodore
4746,4746,15730,41.057508,-79.094932,PA,Jefferson,Coolspring
4747,4747,15731,40.503767,-79.17641,PA,Indiana,Coral
4748,4748,15732,40.727686,-79.211872,PA,Indiana,Creekside
4749,4749,15733,40.988862,-78.959295,PA,Jefferson,De lancey
4750,4750,15734,40.724797,-79.001265,PA,Indiana,Dixonville
4751,4751,15736,40.70125,-79.366445,PA,Armstrong,Elderton
4752,4752,15737,40.601258,-78.759013,,,
4753,4753,15738,40.691553,-78.785122,,,
4754,4754,15739,40.674249,-79.168735,PA,Indiana,Ernest
4755,4755,15741,40.802488,-78.891033,PA,Indiana,Gipsy
4756,4756,15742,40.816978,-78.864006,PA,Indiana,Glen campbell
4757,4757,15744,40.922559,-79.084009,PA,Jefferson,Hamilton
4758,4758,15745,40.623001,-78.915191,PA,Indiana,Heilwood
4759,4759,15746,40.758509,-78.889294,,,
4760,4760,15747,40.775788,-79.145875,PA,Indiana,Home
4761,4761,15748,40.523638,-79.08415,PA,Indiana,Graceton
4762,4762,15750,40.48478,-79.180918,,,
4763,4763,15752,40.540593,-79.283249,PA,Indiana,Kent
4764,4764,15753,40.803842,-78.645319,PA,Clearfield,La jose
4765,4765,15754,40.556656,-79.151524,PA,Indiana,Lucernemines
4766,4766,15756,40.566558,-79.297083,PA,Indiana,Mc intyre
4767,4767,15757,40.903001,-78.731664,PA,Clearfield,Mc gees mills
4768,4768,15759,40.773017,-79.031699,PA,Indiana,Marion center
4769,4769,15760,40.648324,-78.800199,PA,Cambria,Marsteller
4770,4770,15761,40.632245,-78.889807,PA,Indiana,Mentcle
4771,4771,15762,40.594306,-78.829301,PA,Cambria,Nicktown
4772,4772,15764,40.992622,-79.02871,PA,Jefferson,Oliveburg
4773,4773,15765,40.599057,-78.987702,PA,Indiana,Penn run
4774,4774,15767,40.962153,-78.968171,PA,Jefferson,Punxsutawney
4775,4775,15770,41.008788,-79.136717,PA,Jefferson,Ringgold
4776,4776,15771,40.831556,-78.989145,PA,Indiana,Rochester mills
4777,4777,15772,40.870222,-78.898677,PA,Indiana,Rossiter
4778,4778,15773,40.626766,-78.735444,PA,Cambria,Saint benedict
4779,4779,15774,40.65469,-79.323835,PA,Armstrong,Shelocta
4780,4780,15775,40.632482,-78.788141,PA,Cambria,Spangler
4781,4781,15776,41.010988,-79.111592,PA,Jefferson,Sprankle mills
4782,4782,15777,40.69376,-78.965439,PA,Indiana,Starford
4783,4783,15778,40.969117,-79.195246,PA,Jefferson,Timblin
4784,4784,15779,40.390847,-79.214432,PA,Westmoreland,Torrance
4785,4785,15780,40.913146,-79.071425,PA,Jefferson,Valier
4786,4786,15781,40.963797,-78.986853,PA,Jefferson,Walston
4787,4787,15783,40.609214,-79.343219,PA,Indiana,West lebanon
4788,4788,15784,41.024426,-79.141266,PA,Jefferson,Worthville
4789,4789,15801,41.125057,-78.722433,PA,Clearfield,Du bois
4790,4790,15821,41.350958,-78.368514,PA,Elk,Benezett
4791,4791,15823,41.259876,-78.71568,PA,Elk,Brockport
4792,4792,15824,41.250833,-78.841186,PA,Jefferson,Brockway
4793,4793,15825,41.174822,-79.034223,PA,Jefferson,Hazen
4794,4794,15827,41.319159,-78.521654,PA,Elk,Byrnedale
4795,4795,15828,41.385406,-79.123304,PA,Jefferson,Clarington
4796,4796,15829,41.169298,-79.202144,PA,Jefferson,Corsica
4797,4797,15832,41.356513,-78.197279,PA,Cameron,Driftwood
4798,4798,15834,41.50076,-78.322783,PA,Cameron,Emporium
4799,4799,15840,41.171972,-78.822649,PA,Jefferson,Falls creek
4800,4800,15841,41.262939,-78.529883,PA,Elk,Force
4801,4801,15845,41.494294,-78.689546,PA,Elk,Johnsonburg
4802,4802,15846,41.319857,-78.580314,PA,Elk,Kersey
4803,4803,15847,41.090187,-79.032482,PA,Jefferson,Knox dale
4804,4804,15848,41.024169,-78.730644,PA,Clearfield,Luthersburg
4805,4805,15849,41.164492,-78.582254,PA,Clearfield,Penfield
4806,4806,15851,41.102906,-78.910417,PA,Jefferson,Reynoldsville
4807,4807,15853,41.392343,-78.791631,PA,Elk,Portland mills
4808,4808,15856,41.082255,-78.614302,PA,Clearfield,Rockton
4809,4809,15857,41.455085,-78.520228,PA,Elk,Saint marys
4810,4810,15860,41.334002,-79.020323,PA,Jefferson,Sigel
4811,4811,15861,41.306095,-78.066377,PA,Cameron,Sinnamahoning
4812,4812,15863,41.014385,-78.839736,PA,Jefferson,Stump creek
4813,4813,15864,41.103578,-79.197538,PA,Jefferson,Summerville
4814,4814,15865,41.044954,-78.828292,PA,Jefferson,Sykesville
4815,4815,15866,41.023892,-78.791035,PA,Clearfield,Troutville
4816,4816,15868,41.300372,-78.327675,PA,Elk,Weedville
4817,4817,15870,41.594121,-78.567901,PA,Elk,Wilcox
4818,4818,15901,40.328742,-78.914292,PA,Cambria,Johnstown
4819,4819,15902,40.323118,-78.883169,PA,Cambria,Johnstown
4820,4820,15904,40.311595,-78.840989,PA,Cambria,Johnstown
4821,4821,15905,40.290655,-78.969943,PA,Cambria,Johnstown
4822,4822,15906,40.379677,-78.955677,PA,Cambria,Johnstown
4823,4823,15909,40.409742,-78.869741,PA,Cambria,Johnstown
4824,4824,15920,40.4745,-79.047534,PA,Indiana,Armagh
4825,4825,15921,40.317338,-78.70086,,,
4826,4826,15922,40.517598,-78.876676,,,
4827,4827,15923,40.35522,-79.158504,PA,Westmoreland,Bolivar
4828,4828,15924,40.103423,-78.762858,PA,Somerset,Cairnbrook
4829,4829,15925,40.408519,-78.640702,PA,Cambria,Cassandra
4830,4830,15926,40.026799,-78.816837,PA,Somerset,Central city
4831,4831,15927,40.539999,-78.778646,PA,Cambria,Colver
4832,4832,15928,40.239529,-78.918459,PA,Somerset,Davidsville
4833,4833,15929,40.468336,-79.008099,PA,Indiana,Dilltown
4834,4834,15930,40.294969,-78.71902,PA,Cambria,Dunlo
4835,4835,15931,40.50625,-78.757723,PA,Cambria,Ebensburg
4836,4836,15934,40.279061,-78.803986,PA,Cambria,Elton
4837,4837,15935,40.208131,-78.965027,PA,Somerset,Hollsopple
4838,4838,15936,40.16091,-78.892595,PA,Somerset,Hooversville
4839,4839,15937,40.205334,-78.984724,PA,Somerset,Jerome
4840,4840,15938,40.418854,-78.611126,PA,Cambria,Lilly
4841,4841,15940,40.517034,-78.625208,PA,Cambria,Loretto
4842,4842,15942,40.398324,-78.811023,PA,Cambria,Mineral point
4843,4843,15943,40.474082,-78.838748,PA,Cambria,Nanty glo
4844,4844,15944,40.363889,-79.079158,PA,Westmoreland,New florence
4845,4845,15945,40.358484,-78.867092,,,
4846,4846,15946,40.372126,-78.633397,PA,Cambria,Puritan
4847,4847,15948,40.489959,-78.764649,PA,Cambria,Revloc
4848,4848,15949,40.396027,-79.116263,PA,Indiana,Robinson
4849,4849,15951,40.333187,-78.770688,,,
4850,4850,15952,40.303506,-78.776141,PA,Cambria,Salix
4851,4851,15953,40.208407,-78.8849,,,
4852,4852,15954,40.424043,-78.998097,PA,Indiana,Seward
4853,4853,15955,40.322865,-78.697386,PA,Cambria,Sidman
4854,4854,15956,40.350555,-78.795942,PA,Cambria,South fork
4855,4855,15957,40.557963,-78.904882,PA,Indiana,Strongstown
4856,4856,15958,40.387524,-78.730422,PA,Cambria,Summerhill
4857,4857,15960,40.497162,-78.884165,,,
4858,4858,15961,40.471096,-78.941795,PA,Indiana,Vintondale
4859,4859,15962,40.38818,-78.715039,,,
4860,4860,15963,40.227773,-78.759252,PA,Somerset,Windber
4861,4861,16001,40.910025,-79.945191,PA,Butler,Bon aire
4862,4862,16002,40.815135,-79.855361,PA,Butler,Zcta 16002
4863,4863,16020,41.115334,-79.898582,PA,Butler,Boyers
4864,4864,16022,41.05414,-79.733691,PA,Butler,Bruin
4865,4865,16023,40.785483,-79.750313,PA,Butler,Marwood
4866,4866,16024,40.742716,-80.038538,PA,Butler,Callery
4867,4867,16025,40.939175,-79.760661,PA,Butler,Chicora
4868,4868,16027,40.820154,-80.019183,PA,Butler,Connoquenessing
4869,4869,16028,40.951294,-79.635593,PA,Armstrong,East brady
4870,4870,16029,40.879153,-79.846169,PA,Butler,East butler
4871,4871,16030,41.136395,-79.796967,PA,Butler,Eau claire
4872,4872,16033,40.783867,-80.051114,PA,Butler,Evans city
4873,4873,16034,40.862126,-79.733735,PA,Butler,Fenelton
4874,4874,16035,41.108993,-80.014526,PA,Butler,Forestville
4875,4875,16036,41.134894,-79.666595,PA,Clarion,Foxburg
4876,4876,16037,40.842611,-80.133751,PA,Butler,Harmony
4877,4877,16038,41.164486,-79.953346,PA,Butler,Harrisville
4878,4878,16040,41.09388,-79.840799,PA,Butler,Hilliards
4879,4879,16041,41.005338,-79.714928,PA,Butler,Karns city
4880,4880,16045,40.852814,-79.916711,PA,Butler,Lyndora
4881,4881,16046,40.702748,-80.023906,PA,Butler,Mars
4882,4882,16048,41.053202,-79.818427,,,
4883,4883,16049,41.094067,-79.671823,PA,Clarion,Parker
4884,4884,16050,41.044024,-79.761496,PA,Butler,Petrolia
4885,4885,16051,40.944894,-80.138143,PA,Butler,Portersville
4886,4886,16052,40.899396,-80.061581,PA,Butler,Prospect
4887,4887,16053,40.811868,-79.983143,PA,Butler,Renfrew
4888,4888,16054,41.153536,-79.663009,PA,Clarion,Saint petersburg
4889,4889,16055,40.716859,-79.749717,PA,Butler,Sarver
4890,4890,16056,40.728403,-79.841812,PA,Butler,Saxonburg
4891,4891,16057,41.034074,-80.0603,PA,Butler,Slippery rock
4892,4892,16059,40.707082,-79.927088,PA,Butler,Valencia
4893,4893,16061,41.005109,-79.88474,PA,Butler,West sunbury
4894,4894,16063,40.762315,-80.1229,PA,Butler,Zelienople
4895,4895,16066,40.709967,-80.105642,PA,Butler,Mars
4896,4896,16101,40.983987,-80.29024,PA,Lawrence,New castle
4897,4897,16102,40.960237,-80.424525,PA,Lawrence,New castle
4898,4898,16105,41.057828,-80.340829,PA,Lawrence,Neshannock
4899,4899,16110,41.505249,-80.380762,PA,Crawford,Adamsville
4900,4900,16111,41.520379,-80.282617,PA,Crawford,Atlantic
4901,4901,16112,40.960467,-80.498397,PA,Lawrence,Bessemer
4902,4902,16113,41.280826,-80.424148,PA,Mercer,Clark
4903,4903,16114,41.402848,-80.183931,PA,Mercer,Clarks mills
4904,4904,16115,40.796494,-80.463523,PA,Beaver,Darlington
4905,4905,16116,41.044195,-80.449588,PA,Lawrence,Edinburg
4906,4906,16117,40.871835,-80.256207,PA,Lawrence,Ellport
4907,4907,16120,40.885259,-80.479162,PA,Lawrence,Enon valley
4908,4908,16121,41.211216,-80.497214,PA,Mercer,Farrell
4909,4909,16123,40.821932,-80.196513,PA,Beaver,Fombell
4910,4910,16124,41.33617,-80.276062,PA,Mercer,Fredonia
4911,4911,16125,41.406356,-80.372825,PA,Mercer,Shenango
4912,4912,16127,41.173009,-80.072998,PA,Mercer,Grove city
4913,4913,16130,41.444632,-80.222949,PA,Mercer,Hadley
4914,4914,16131,41.550522,-80.37823,PA,Crawford,Hartstown
4915,4915,16132,41.005848,-80.505148,PA,Lawrence,Hillsville
4916,4916,16133,41.267757,-80.11446,PA,Mercer,Jackson center
4917,4917,16134,41.524682,-80.478678,PA,Crawford,Westford
4918,4918,16136,40.834932,-80.323771,PA,Beaver,Koppel
4919,4919,16137,41.23123,-80.238647,PA,Mercer,Mercer
4920,4920,16140,41.095323,-80.51403,PA,Lawrence,New bedford
4921,4921,16141,40.868089,-80.398468,PA,Beaver,New galilee
4922,4922,16142,41.145427,-80.333134,PA,Lawrence,New wilmington
4923,4923,16143,41.10403,-80.444939,PA,Lawrence,Pulaski
4924,4924,16145,41.380196,-80.078627,PA,Mercer,Sandy lake
4925,4925,16146,41.234113,-80.499672,PA,Mercer,Sharon
4926,4926,16148,41.228489,-80.417588,PA,Mercer,Hermitage
4927,4927,16150,41.285145,-80.45325,PA,Mercer,Sharpsville
4928,4928,16151,41.4439,-80.206786,PA,Mercer,Sheakleyville
4929,4929,16153,41.32224,-80.086586,PA,Mercer,Stoneboro
4930,4930,16154,41.325898,-80.420113,PA,Mercer,Transfer
4931,4931,16155,41.067732,-80.510731,PA,Lawrence,Villa maria
4932,4932,16156,41.088767,-80.216432,PA,Lawrence,Volant
4933,4933,16157,40.888212,-80.333383,PA,Lawrence,Wampum
4934,4934,16159,41.153413,-80.475263,PA,Mercer,West middlesex
4935,4935,16160,40.930554,-80.356607,PA,Lawrence,West pittsburg
4936,4936,16161,41.19709,-80.495844,PA,Mercer,Wheatland
4937,4937,16201,40.805185,-79.469413,PA,Armstrong,Kittanning
4938,4938,16210,40.895514,-79.51428,PA,Armstrong,Adrian
4939,4939,16211,40.794443,-79.202555,,,
4940,4940,16212,40.754359,-79.583923,PA,Armstrong,Cadogan
4941,4941,16213,41.125669,-79.557671,PA,Clarion,Callensburg
4942,4942,16214,41.203549,-79.360502,PA,Clarion,Clarion
4943,4943,16217,41.331192,-79.17368,PA,Forest,Cooksburg
4944,4944,16218,40.933435,-79.590649,PA,Armstrong,Cowansville
4945,4945,16222,40.873676,-79.257028,PA,Armstrong,Dayton
4946,4946,16223,40.975988,-79.363954,PA,Armstrong,Distant
4947,4947,16224,41.06508,-79.29486,PA,Clarion,Fairmount city
4948,4948,16226,40.711646,-79.486425,PA,Armstrong,Ford city
4949,4949,16228,40.760813,-79.535765,PA,Armstrong,Ford cliff
4950,4950,16229,40.717124,-79.642747,PA,Armstrong,Freeport
4951,4951,16230,41.020482,-79.283246,PA,Clarion,Hawthorn
4952,4952,16232,41.213586,-79.551242,PA,Clarion,Knox
4953,4953,16233,41.36124,-79.271067,PA,Clarion,Leeper
4954,4954,16235,41.322665,-79.352329,PA,Clarion,Lucinda
4955,4955,16236,40.787838,-79.522661,PA,Armstrong,Mc grann
4956,4956,16238,40.787837,-79.520848,PA,Armstrong,Manorville
4957,4957,16239,41.496972,-79.137779,PA,Forest,Marienville
4958,4958,16240,41.036013,-79.225,PA,Armstrong,Mayport
4959,4959,16242,41.009881,-79.365745,PA,Clarion,New bethlehem
4960,4960,16244,40.792176,-79.276658,PA,Armstrong,Nu mine
4961,4961,16245,41.00672,-79.298366,PA,Armstrong,Oak ridge
4962,4962,16246,40.79172,-79.182154,PA,Indiana,Plumville
4963,4963,16248,41.034002,-79.502977,PA,Clarion,Huey
4964,4964,16249,40.761947,-79.312139,PA,Armstrong,Rural valley
4965,4965,16250,40.768512,-79.232968,PA,Armstrong,Sagamore
4966,4966,16253,40.951168,-79.342756,PA,Armstrong,Seminole
4967,4967,16254,41.253396,-79.461389,PA,Clarion,Shippenville
4968,4968,16255,41.128813,-79.466757,PA,Clarion,Sligo
4969,4969,16256,40.855267,-79.134458,PA,Indiana,Smicksburg
4970,4970,16258,41.236936,-79.278339,PA,Clarion,Strattanville
4971,4971,16259,40.925711,-79.451859,PA,Armstrong,Templeton
4972,4972,16260,41.396463,-79.230763,PA,Clarion,Vowinckel
